Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2006-12-22,209.91029357910156,211.01083309937272,205.2080307480782,206.46318583430002,1750016
2006-12-26,216.72265625,217.2683738556965,209.7374664560235,209.7374664560235,1797392
2006-12-27,217.55946350097656,219.3785225603493,214.83997908933867,217.3775575950393,2394400
2006-12-28,220.45159912109375,221.92503136367918,216.1040469344679,219.26921165891022,2418308
2006-12-29,222.2889862060547,223.63509416423963,218.74182153255381,220.733682044012,1874468
2007-01-02,227.10940551757812,228.83751072576152,221.19746664747697,223.63500896113237,1545060
2007-01-03,232.8667755126953,234.29473197692874,225.40863575256014,227.92802730364264,4384972
2007-01-04,229.028564453125,233.7490122780983,227.4004938070721,233.7490122780983,3970700
2007-01-05,229.74716186523438,230.76583050924367,227.94628893449217,230.11097368133136,2718740
2007-01-08,226.25453186035156,229.0194922251087,221.01563387887774,229.0194922251087,4951892
2007-01-09,228.54641723632812,229.53779481531683,222.88004797628432,227.00021816854735,4020568
2007-01-10,224.7264862060547,228.29183634051114,223.7441901982699,226.39092913517567,2931428
2007-01-11,232.41204833984375,236.1138284981172,218.08696051686476,218.08696051686476,7400664
2007-01-12,240.83432006835938,241.75295379371806,234.68591364871114,234.68591364871114,6175748
2007-01-15,241.2709503173828,248.84733751238673,236.48683719570707,245.57303043985533,12255832
2007-01-16,240.86146545410156,252.65805214868217,239.93375031471757,252.65805214868217,7625964
2007-01-17,237.32337951660156,242.84421547989822,236.477513201399,241.91650044609025,2633828
2007-01-18,239.28807067871094,241.19808233661414,237.3871631965395,237.3871631965395,2719816
2007-01-19,236.1411590576172,241.2981871115512,235.04972360894072,239.28811794478096,2882056
2007-01-22,239.4777374267578,241.10957980334058,235.2112972291023,237.0436728891861,3180956
2007-01-23,237.517578125,239.5687586378284,237.0253037046144,239.41378500598353,3124152
2007-01-24,238.3290252685547,239.5779622490223,236.68808032164358,239.12214420821368,2355148
2007-01-25,239.84230041503906,249.6059306366476,237.55410746558286,241.58353403473927,5553976
2007-01-29,236.61532592773438,239.76047281446404,235.38461627640538,239.76047281446404,2982324
2007-01-31,232.99588012695312,239.55965782812052,231.92014544124848,236.49655266488244,4865928
2007-02-01,235.5758819580078,236.11373832795093,232.46719410666984,235.19297700938162,1859904
2007-02-02,237.11656188964844,238.30168888102307,236.12288739188492,236.84307104548506,4274616
2007-02-05,238.08290100097656,239.55974708263184,235.9314308279785,237.9370303172426,3010736
2007-02-06,236.73361206054688,239.55968331589392,235.21118457756188,239.39558440455892,3411964
2007-02-07,238.174072265625,239.2862639304167,236.1502221833205,237.02540180035714,2599984
2007-02-08,237.8458709716797,239.74207861053702,236.54222682891887,239.10393330704844,2650024
2007-02-09,234.72804260253906,240.20696162883107,233.95315199966308,238.7392410174266,1993360
2007-02-12,228.96649169921875,236.78831026265465,227.90898510563386,227.90898510563386,1786388
2007-02-13,228.437744140625,234.2722143058871,225.17408294058404,229.0029539865373,4130352
2007-02-14,229.86912536621094,231.00867090143902,226.08583418925366,228.4560889025281,3137876
2007-02-15,235.61231994628906,237.02535572077832,223.36904423597974,230.6439038359881,3673556
2007-02-19,238.8121795654297,240.43487386791656,236.15018459430667,237.28062660777033,4738696
2007-02-20,236.9434051513672,241.36484130929122,236.1138071963572,239.55979694192354,5400148
2007-02-21,234.08079528808594,239.16772914141265,233.37883994740477,237.02538432158298,3938188
2007-02-22,235.98611450195312,239.28623251938882,234.4727897710307,237.0253706861119,6939112
2007-02-23,232.8956756591797,236.93422813139003,232.10255668430898,236.11375562150835,3167688
2007-02-26,234.49102783203125,235.90406375474035,224.71829351470723,231.92021854012788,4677684
2007-02-27,230.48899841308594,235.96791894232067,228.6383723672177,228.6383723672177,4709968
2007-02-28,217.5893096923828,226.98826456791377,213.6875027170208,224.80946318266777,9347956
2007-03-01,228.7567596435547,231.19082260687853,217.0422404381194,218.7925765995696,7858564
2007-03-02,220.35154724121094,229.7322728116583,218.9749679736521,228.78418027100395,5311752
2007-03-05,210.68820190429688,218.61030973036253,209.6762770558106,216.969364953404,5120880
2007-03-06,218.29127502441406,243.40685083114872,211.70014124157055,220.61594719527335,3623920
2007-03-07,217.29759216308594,223.2961399637234,211.02553127260583,219.15732092548097,4440632
2007-03-08,222.14744567871094,224.20772950611135,216.96934919612832,216.96934919612832,2274988
2007-03-09,221.00791931152344,224.80943696951428,218.4279849874113,223.9525080346129,3232148
2007-03-12,225.1741943359375,228.58370562277824,220.79833954722292,223.29621441974814,3636936
2007-03-13,230.7168731689453,231.35501845147385,218.81089656650246,223.44201249677195,2032088
2007-03-14,221.26321411132812,226.43218651933026,219.70430742565284,223.35085194724044,3824948
2007-03-15,225.04641723632812,228.09127183454373,223.89774725245383,224.2624015639399,3823288
2007-03-16,225.65733337402344,229.3403350512454,221.55497010431054,226.34106058564225,4224284
2007-03-19,229.8964385986328,230.59839407389742,219.1209023583294,221.7646475364844,1213696
2007-03-20,228.4560089111328,232.74069862335276,227.54437280214984,229.73229946370896,2775592
2007-03-21,231.00865173339844,231.44624163396657,226.0858154296875,229.91468811035156,1970036
2007-03-22,237.58145141601562,238.30163490649662,232.8318192621241,232.8318192621241,4125592
2007-03-23,234.87393188476562,240.671946778024,233.37885748172025,239.21332891876324,5265296
2007-03-26,229.97842407226562,236.7883409792694,228.86623253202197,234.29046708117764,6098736
2007-03-28,218.97499084472656,231.5373407325457,217.70782557059448,231.5373407325457,8818048
2007-03-29,227.60826110839844,229.1489400161624,216.7780159599293,216.7780159599293,10266624
2007-03-30,224.96453857421875,228.7843089298381,222.48489170235482,227.60828447029263,2807056
2007-04-02,216.8235321044922,222.43921966765095,216.05776664439867,220.61594737529313,3875896
2007-04-03,219.2758026123047,221.85573683871354,216.60470478960394,217.88099513769083,3256852
2007-04-04,218.50094604492188,223.29613860201806,217.04232827727455,222.07455512430974,2402496
2007-04-05,217.7351837158203,219.88665407631245,216.2583375054624,218.6924017372968,2533992
2007-04-09,221.92868041992188,223.669914251168,218.88382478787625,218.88382478787625,2284524
2007-04-10,218.30953979492188,223.35089297338453,217.94488527578164,221.92873144603945,3480240
2007-04-11,217.0697021484375,220.515669141955,216.42243155070662,219.77725718194822,3826336
2007-04-12,218.9659423828125,220.43368591880085,213.6875764241808,216.60481296239487,3694956
2007-04-13,230.09695434570312,231.26385301877278,217.69870323991245,220.61593879421613,9778848
2007-04-16,233.42428588867188,238.10098077785722,231.60101476280838,234.10801256087066,9986220
2007-04-17,227.95468139648438,239.76037275455067,225.721172220634,234.41817455777667,10464964
2007-04-18,227.4532012939453,230.64392756460188,226.26807439341576,228.6383281944749,2853584
2007-04-19,226.614501953125,227.54436630639444,219.72252426326406,224.26247640774451,3164652
2007-04-20,229.30377197265625,231.181728487394,227.92719292343037,228.27361900105691,2870752
2007-04-23,227.5079345703125,231.51913377265865,226.99740940549862,228.82068177020142,2265224
2007-04-24,223.32345581054688,230.09691541863137,222.25684619279846,226.81502597525946,6922516
2007-04-25,222.68536376953125,223.69728882535873,220.2512996363227,223.3508626278935,21752404
2007-04-26,226.15870666503906,227.8361083237464,222.43922662101136,223.71551726555813,5941756
2007-04-27,225.08294677734375,225.4476012071167,221.93780232055218,225.17411038478699,4805284
2007-04-30,230.8262481689453,231.53732874024496,219.70428834405934,226.27719317605252,3888052
2007-05-03,235.23858642578125,236.07730950052164,232.02052857813857,232.43076485118854,6643028
2007-05-04,232.1116485595703,242.47694532537312,231.3732145042021,236.8430304499279,7101200
2007-05-07,232.08432006835938,234.27224668270784,230.67128412992602,233.74349329955888,5553328
2007-05-08,230.92654418945312,233.3788363404911,229.23089217897066,231.55556418158102,8191004
2007-05-09,225.9945068359375,237.02529962623538,223.35076310933718,237.02529962623538,4699828
2007-05-10,224.20777893066406,235.18389119303467,223.5331771031146,226.99739436653974,3044200
2007-05-11,228.3739471435547,229.54994870084371,220.61591574902374,227.9090038729584,3867656
2007-05-14,227.95468139648438,233.10542704691485,227.19801873454057,233.10542704691485,1260376
2007-05-15,225.73023986816406,229.73231373247333,223.35086057323795,229.73231373247333,4203120
2007-05-16,223.20492553710938,230.64388340659346,220.7161773278736,230.64388340659346,6523616
2007-05-17,227.90899658203125,228.58359830921887,224.26245263671873,224.8276624968946,2931260
2007-05-18,228.42868041992188,232.64956051861054,227.90905223218118,229.72319938525197,2921004
2007-05-21,225.5479278564453,231.55560169052154,224.26251187349726,231.55560169052154,2856844
2007-05-22,224.38099670410156,226.81506062846893,222.6306598515644,225.62993370396325,6160224
2007-05-23,224.88235473632812,226.35920048549025,223.36903019607448,226.35920048549025,1271812
2007-05-24,223.30535888671875,227.90912317485072,222.6216315171942,227.90912317485072,4552804
2007-05-25,224.25326538085938,225.1740263752078,220.25119340991986,222.61232105909673,5244168
2007-05-28,223.44204711914062,227.90906478900513,223.08651788076762,227.90906478900513,2585172
2007-05-29,224.4721221923828,225.1740774155698,222.43916959270862,223.33257726619064,2967280
2007-05-30,221.64605712890625,227.90899177143785,220.65236057074029,227.90899177143785,2600056
2007-05-31,220.3151092529297,224.08017109492934,218.79268129692045,224.08017109492934,5176492
2007-06-01,222.20220947265625,224.0984173137677,220.82565209663477,224.0984173137677,1728988
2007-06-04,220.26954650878906,227.90906274329313,219.15735473395065,223.89786323901117,1853384
2007-06-05,220.26031494140625,222.03800459322318,218.7925725313161,222.03800459322318,1751600
2007-06-06,218.85653686523438,221.89229040053522,214.81798333223182,221.52763585591643,3832020
2007-06-07,220.06893920898438,221.41816499433924,212.46590356734313,218.79264875789664,2008940
2007-06-08,222.45750427246094,224.35371238804092,216.9694577340664,219.97785777827823,6019076
2007-06-11,222.68536376953125,225.9763792603372,222.08369724874245,225.45675109251061,2648136
2007-06-12,221.95602416992188,224.26246782286262,218.79265153450012,220.61592363062096,1402072
2007-06-13,219.38519287109375,222.43917332452475,217.57104622085504,222.25684613327513,1768488
2007-06-14,219.6222381591797,222.43918450285244,219.0296747578401,220.6159124987307,4176068
2007-06-15,216.6678466796875,223.18031703856852,215.86292959468102,223.18031703856852,4983152
2007-06-18,212.67990112304688,218.60699052049353,212.2042753169644,218.24112108029186,2874456
2007-06-19,212.20416259765625,213.21030302376582,209.14916332709635,213.13712470841688,3495436
2007-06-20,209.82611083984375,214.58241326515844,208.72850258784806,212.38719676116705,4024968
2007-06-21,209.5699462890625,210.52121993893059,206.71617000124138,209.46018995701007,3043728
2007-06-22,208.53640747070312,211.28958370589615,207.53942226349713,209.46023666082345,2677304
2007-06-25,205.938720703125,210.37488679422054,204.6581779139428,208.5363842859656,2803776
2007-06-26,205.20693969726562,208.54549699566107,204.4934901097868,206.8990851772743,2832744
2007-06-27,207.2924346923828,208.30770875601462,205.61857792371129,206.69789698931157,2956696
2007-06-28,207.9692840576172,209.26811580423612,205.80151259116886,209.26811580423612,4342792
2007-06-29,210.25596618652344,211.47248625268506,208.55468709185,208.72846610234745,3004456
2007-07-02,207.5302276611328,210.9236747254561,206.89911198134504,210.9236747254561,1477152
2007-07-03,206.2772216796875,210.37496458650952,205.61866103933627,210.37496458650952,1829368
2007-07-04,204.45703125,208.54561851523667,204.15518444123168,206.35040147823418,2415464
2007-07-05,203.35931396484375,206.3868691105481,201.37447742165693,206.3868691105481,3179204
2007-07-06,211.957275390625,213.1006171618914,201.246440745044,203.97217199392185,7605684
2007-07-09,215.26841735839844,216.30200292343056,213.11893454220026,213.7409170147689,5359768
2007-07-10,216.4391632080078,219.52160798731788,213.6676984409894,216.7775878874764,7492968
2007-07-11,210.17361450195312,216.77755060701,201.22810604870128,216.22874668142265,6062124
2007-07-12,212.6707763671875,213.85069642709013,207.4479809652012,211.28961024233456,5763944
2007-07-13,207.81385803222656,230.77216717223047,206.7619833106726,226.12562045779467,5784648
2007-07-16,206.40525817871094,208.1797160705024,203.78928269115966,207.63091189808455,3990240
2007-07-17,211.4267578125,215.0946071031881,210.3748833955224,215.0946071031881,6164688
2007-07-18,213.42071533203125,214.03354194749778,209.8900676307977,211.65539148141445,4371180
2007-07-19,216.2654571533203,216.7776833966608,213.21045569519674,213.4848578260786,4075512
2007-07-20,215.1129913330078,217.68321134332604,213.55804585433782,217.50943225160083,3744932
2007-07-23,217.8660125732422,218.60690683839772,212.58835238478605,213.99696258888957,4716456
2007-07-24,214.38116455078125,218.05814729997954,213.48478011667459,217.6739889227608,3127176
2007-07-25,210.04566955566406,214.21659075899416,209.4602872920993,213.667786512814,2670172
2007-07-26,217.52760314941406,221.35094206952044,209.4784779832497,211.28953561181496,6002804
2007-07-27,211.4571990966797,215.4919418374663,206.5054693693507,212.74098087783906,3203236
2007-07-30,208.42196655273438,214.57495828588333,207.28491162617064,210.90701028099645,1835848
2007-07-31,212.06240844726562,213.1077646026724,207.23904819364873,211.0903933370705,3218540
2007-08-01,204.5155792236328,209.98998617616547,203.7544756696243,209.98998617616547,4382172
2007-08-02,200.84767150878906,206.2303808398045,199.90317040052193,205.40509252163721,1912008
2007-08-03,201.16868591308594,204.30477811948958,198.71115537923424,204.30477811948958,1993184
2007-08-06,201.63632202148438,205.03835375111,196.96886576806094,199.90322503462423,2737548
2007-08-07,203.4426727294922,205.00155007744462,200.65501980426114,204.13956917027244,2985212
2007-08-08,211.38381958007812,214.391541144612,205.03827459339286,210.9069908608245,4055164
2007-08-09,210.1183319091797,218.03193192500356,208.19265976195672,212.7409229312986,5074436
2007-08-10,209.89833068847656,211.5489073387136,198.14256146815293,204.48810722381072,6290560
2007-08-13,208.0642547607422,210.906913155446,206.34949433560405,210.906913155446,1205524
2007-08-14,207.28492736816406,209.07305215634332,205.4051038728987,208.15606508548217,1222796
2007-08-16,199.53636169433594,205.33171478077693,198.9861695205464,201.73713038949407,6663120
2007-08-17,193.6951446533203,200.4533335342507,190.58654567340614,199.5363466470858,6901104
2007-08-20,193.58509826660156,201.6270682728708,192.7689665570357,198.71104568156414,4386844
2007-08-21,186.19424438476562,197.42733718808196,184.22272197438767,197.42733718808196,4363364
2007-08-22,188.14743041992188,189.39451952809964,182.66384271242393,187.06538109103656,3826620
2007-08-23,184.84622192382812,192.20045231052487,184.13096767153337,189.2660942599825,3113748
2007-08-24,186.77194213867188,188.25745680402332,183.30572632793115,186.14838641605814,1926972
2007-08-27,188.25747680664062,190.51327432927218,187.0745610507052,187.97320181267094,2666856
2007-08-28,188.67007446289062,190.5498978050482,185.41477062647135,189.99970560734354,2263504
2007-08-29,189.1927947998047,190.69666724161178,183.58083760814128,187.06538897133277,3196688
2007-08-30,191.8336639404297,194.21782993586524,187.98231887087996,191.1000744033726,7003172
2007-08-31,195.19898986816406,196.180161338215,192.01704991768122,192.93403678452785,2377496
2007-09-03,194.63050842285156,197.15222290182842,193.19084317960258,196.23523581856412,2496264
2007-09-04,195.51998901367188,199.48136888982933,194.58466662987345,195.31825632499078,2182756
2007-09-05,196.666259765625,198.61026834449797,195.3366281940649,195.68508784201973,3516964
2007-09-06,197.70237731933594,198.2525694640094,194.5846218328529,195.3182113590842,1871860
2007-09-07,197.38143920898438,198.89446766285116,196.23520553181257,197.518987250245,1691576
2007-09-10,192.0629119873047,197.38143616742582,191.4668704843601,197.38143616742582,2201060
2007-09-11,187.67979431152344,200.71934980267662,187.06541727149138,200.71934980267662,3386556
2007-09-12,186.25843811035156,190.3206959388723,185.87330795860956,188.89936575961306,2344104
2007-09-13,189.04612731933594,189.81638776400308,185.30481432940857,187.9640777328656,2153072
2007-09-14,187.5146942138672,192.56729089333035,186.716908721095,192.56729089333035,1900228
2007-09-17,182.9663848876953,189.22940935315083,182.6087577887365,187.98229832153172,5086176
2007-09-18,183.84674072265625,184.80957715044875,182.11363291389182,182.84722257316227,4942808
2007-09-19,187.62464904785156,189.57782402970213,186.5517790714608,187.98227610454364,4642668
2007-09-20,183.77334594726562,187.45046124870007,182.88387311452465,187.06533122072082,2355156
2007-09-21,186.66188049316406,187.9823440756529,179.362665859501,181.74683217460685,7928660
2007-09-24,184.72706604003906,188.89935767807418,183.434116364573,187.06538333168513,3595068
2007-09-25,183.7091827392578,185.96496858093965,182.70049701224087,185.23137896129097,5400496
2007-09-26,190.87088012695312,192.34723843095426,184.31442183770156,185.23140901102346,8340892
2007-09-27,194.85977172851562,195.776758889591,192.017111529182,192.56730382582722,8602140
2007-09-28,194.42877197265625,198.0692061451632,187.98234842480767,187.98234842480767,6249532
2007-10-01,191.035888671875,194.58462355902483,187.61552299800414,194.58462355902483,2176580
2007-10-03,197.92245483398438,200.820142558269,192.54892472581017,192.56725998738125,5122872
2007-10-04,197.94082641601562,198.98618266029348,193.30086315571367,198.98618266029348,4359804
2007-10-05,196.74874877929688,197.9408319344593,193.90608894775573,197.9408319344593,1744048
2007-10-08,197.7665557861328,201.51704555498918,194.8046836884443,198.26174213339226,2662144
2007-10-09,200.8109588623047,202.6174410244546,197.20721813700857,198.06917689632914,3707640
2007-10-10,206.41380310058594,207.2849408746666,201.44373733014933,202.5991276822908,3983236
2007-10-11,196.60203552246094,208.22943650378406,194.401266468105,208.15607305782942,5598340
2007-10-12,195.0431365966797,197.15220671502647,188.95435181866452,192.93406647833288,4912920
2007-10-15,196.99627685546875,200.20573062506787,194.35535041900977,196.23517334120353,6871600
2007-10-16,195.94178771972656,204.4881021294551,194.58464247475501,201.73714111426062,7060528
2007-10-17,200.76516723632812,204.48814419775147,183.397438742378,194.40128506692068,6924440
2007-10-18,206.1111297607422,210.88864020335086,197.5739956211696,208.15601491335707,13645436
2007-10-19,203.3601837158203,210.90699050574,198.50933188913862,210.5126816547106,8094132
2007-10-22,197.12619018554688,205.41066697800605,195.86651421966462,205.41066697800605,3836808
2007-10-23,195.59068298339844,202.28446429139134,194.74477062234857,196.39982533018724,5862364
2007-10-24,192.72189331054688,202.28443000152822,191.85759608887622,202.28443000152822,4100988
2007-10-25,193.01609802246094,194.92860962538856,190.91051022792112,194.74471471064763,4925272
2007-10-26,197.0066680908203,199.34212496681323,191.65530710969608,193.0896966929464,2960060
2007-10-29,196.3997802734375,200.44546863113004,195.18607825575197,200.2615737057804,3536052
2007-10-30,192.8138885498047,197.68710557085365,191.30595867725557,197.13542062507452,3145804
2007-10-31,190.8829345703125,195.6090252234929,187.02114109634664,192.53798891629788,47216528
2007-11-01,188.13369750976562,194.009142506308,187.4808727821621,194.009142506308,5518404
2007-11-02,187.79348754882812,189.41176053969613,184.44659788477205,185.7338622767894,3494680
2007-11-05,185.972900390625,189.5588619769754,184.86033854867173,187.7566830720655,1876468
2007-11-06,184.68563842773438,187.53600926356475,183.89489263421794,186.6533160237312,2198988
2007-11-07,183.35240173339844,185.57753668420523,181.33875040021564,184.83275338460555,3504016
2007-11-08,181.9916229248047,183.85814973972407,180.2170323513148,182.07436666449684,2686964
2007-11-12,177.24708557128906,181.1824407143352,176.53909473307465,181.1824407143352,5280988
2007-11-13,174.2128448486328,178.87458772147795,170.40622905213195,177.24711097422653,4697988
2007-11-14,181.44911193847656,192.18856806622077,176.53911554263604,176.53911554263604,3588368
2007-11-15,180.25376892089844,183.5087106374156,178.3780388449349,182.23983143848503,2295396
2007-11-16,180.75030517578125,183.52711372956279,177.85396044507925,180.21700546590336,3666816
2007-11-19,182.69956970214844,185.18215066941468,176.55747600462405,176.55747600462405,2943548
2007-11-20,176.77818298339844,181.87207447279636,176.18971699914056,181.87207447279636,4111392
2007-11-21,173.7439422607422,180.2170465870475,172.12566898518006,176.7782088614425,3337028
2007-11-22,174.73696899414062,178.32292021663264,171.9417637451305,178.32292021663264,2402356
2007-11-23,176.71383666992188,177.6425038291867,174.65421119230854,175.15992225393407,2273540
2007-11-26,181.1549072265625,182.79157673930374,178.37809802527627,180.2170474894544,2234300
2007-11-27,183.15020751953125,183.69269995517632,178.39651555355672,182.14797763402748,1503964
2007-11-28,179.57337951660156,184.59370831203972,178.37806260225653,183.89490989923354,2927688
2007-11-29,177.6516571044922,183.98683834064232,175.61962080491097,183.89489089519472,5029688
2007-11-30,186.138427734375,187.20501595374063,177.65167325824524,177.65167325824524,5334612
2007-12-03,193.07135009765625,196.03205487966733,185.80749815793124,186.83730558887618,6516348
2007-12-04,189.35662841796875,193.08970502775122,188.50153482562348,193.07132002165727,1783824
2007-12-05,190.0002899169922,192.17025972374205,187.66483258189356,189.41183494301848,2069240
2007-12-06,190.43240356445312,193.40228872271453,189.63244266120444,191.25072702295094,4163452
2007-12-07,195.40675354003906,197.14457414553382,188.72217713903643,191.25073249656313,4805808
2007-12-10,190.4415740966797,197.5031434933257,189.41176703736076,196.785948817834,3864020
2007-12-11,191.48977661132812,192.9057584231794,188.53825435973755,192.9057584231794,2907456
2007-12-12,193.7149200439453,194.9286220690929,188.69457957178932,189.08075442777567,3718608
2007-12-13,189.33822631835938,195.31481188679314,188.98882144165913,193.03451013413738,4645736
2007-12-14,191.3243408203125,194.00920302660214,186.70857010865663,186.70857010865663,2720436
2007-12-17,186.17526245117188,197.20896007828856,184.81443525420443,197.20896007828856,3203328
2007-12-18,184.79600524902344,191.25071229950993,184.50176664951434,185.73386482933176,3845860
2007-12-19,188.40037536621094,189.19113262664217,185.36610870584738,186.10168850229914,2671020
2007-12-20,192.23452758789062,193.8160192247976,188.1244810975223,189.31979793734038,3036020
2007-12-24,204.06814575195312,205.96227205455443,193.08963005114478,198.60647662403463,4655664
2007-12-26,202.33958435058594,205.90712775009504,199.73746680861052,205.04283062714381,2905996
2007-12-27,204.2612762451172,205.9623042039444,199.81102829424012,203.22226548875213,4008568
2007-12-28,199.00186157226562,202.28438089997564,194.92858523088563,202.28438089997564,2196596
2007-12-31,198.12841796875,201.558063178055,193.4574818823482,199.15822516975578,2156168
2008-01-01,193.92636108398438,198.05479229700538,193.4574201452643,198.05479229700538,928388
2008-01-02,193.08963012695312,195.11247387114025,189.68757473900203,194.92857898530505,2864924
2008-01-03,185.92694091796875,192.1701751694819,184.878737717688,189.430136603281,5168280
2008-01-04,184.85118103027344,188.10612345067418,184.31788125764504,185.9269618529224,2318868
2008-01-07,179.40786743164062,185.5131806110414,178.83779770749044,183.89490766837062,3647344
2008-01-08,181.66061401367188,182.42378251279862,178.24936508347065,180.2170432082083,3207732
2008-01-09,183.2145233154297,184.99830644745796,182.0376024541738,182.93868091018993,2450128
2008-01-10,180.5204620361328,185.64193133316596,176.90692218177875,183.52713964388275,3342376
2008-01-11,182.010009765625,184.63051255841123,168.32822227366617,168.32822227366617,2149188
2008-01-14,176.75062561035156,183.85815828840921,175.7299997167642,183.85815828840921,4158864
2008-01-15,172.86123657226562,178.01029468292884,171.75786697712348,177.4586098853578,2935588
2008-01-16,173.771484375,177.7711983665674,170.10277895171708,172.86120239417735,3131956
2008-01-17,169.6798553466797,177.64250362675298,168.99944185609317,177.60572239568367,6302096
2008-01-18,166.0938720703125,172.86120198845398,164.97210647191264,170.93030558326382,4333816
2008-01-21,152.82589721679688,166.36976488594854,148.08140971236395,166.24103617507237,4840032
2008-01-22,147.16195678710938,182.05602901498068,133.32385963218283,149.81924147562464,6376872
2008-01-23,160.95066833496094,164.28246208236033,148.59256401831468,158.56026396488485,5359120
2008-01-24,155.65293884277344,163.913204497341,152.422667357747,160.59063954131383,2013336
2008-01-25,163.28558349609375,165.70367888670083,156.9173348118409,157.45264138167147,2243116
2008-01-28,157.69259643554688,160.59061320292685,152.28420217518925,160.59061320292685,2485660
2008-01-29,160.16607666015625,163.2855889247866,157.8218204654808,158.00640739000184,3258712
2008-01-30,160.56289672851562,164.65150072040922,158.74472042550664,162.80563187825217,3032856
2008-01-31,161.2829132080078,164.28245236638278,154.19476693646718,160.59071186376744,5966956
2008-02-01,171.5735626220703,173.7147666431659,161.19977422641222,163.35944370148707,4169520
2008-02-04,180.09222412109375,182.55645487502386,173.32710933028048,174.4346307956497,3730520
2008-02-05,176.28968811035156,179.97219842366266,172.7087095886692,177.2033953709909,1722872
2008-02-06,167.2541961669922,171.66582786266747,165.11299249801726,171.66582786266747,4007952
2008-02-07,162.2610626220703,167.2541344884621,160.7843678731907,167.2541344884621,2574652
2008-02-08,165.8329315185547,170.74294021163655,162.4365269040434,163.17487475360724,2576820
2008-02-11,167.2541961669922,172.03500168602804,158.76319822969896,165.83288596008677,3200988
2008-02-12,159.60305786132812,170.7428720906741,158.74472432214023,167.0511343157406,5161328
2008-02-13,160.39683532714844,165.57449711407918,157.13887109480774,161.51358414138159,2185376
2008-02-14,161.29200744628906,166.12818577431005,158.92929772408993,163.35938267807154,2246480
2008-02-15,161.08897399902344,163.73779124631977,158.74471834692153,158.74471834692153,2213044
2008-02-18,157.48965454101562,161.5136494981089,156.89897379816293,161.0891015869735,1723160
2008-02-19,161.59661865234375,163.17483453857054,157.8218139485043,158.00640086540312,1947288
2008-02-20,163.56240844726562,165.1406350776694,161.1904718563243,162.41797895412998,3060624
2008-02-21,168.83242797851562,171.85041956205234,162.8056606377338,165.75905130689904,3562052
2008-02-22,166.22972106933594,169.9860710300589,163.35939719115603,169.81993832300967,2401516
2008-02-25,166.2666778564453,171.48125864961165,164.32851508376402,171.2966717188801,3255460
2008-02-26,165.8329315185547,170.55835324924558,165.2053313399078,170.55835324924558,4999584
2008-02-27,161.98426818847656,168.8693588501251,161.3382138935121,167.60494280792605,2364056
2008-02-28,162.6026153564453,164.28235174984303,160.95978733243047,163.35941718945065,5579004
2008-02-29,161.95657348632812,164.59616427662036,159.39081070670974,162.43649498772967,3416480
2008-03-03,156.64044189453125,160.35064541680975,155.05299903002577,159.85225852381228,3141328
2008-03-04,158.52320861816406,160.59058390560898,156.3635398916929,158.3755413689799,3010532
2008-03-05,161.56893920898438,162.9533411979788,155.97595742670535,155.97595742670535,2209348
2008-03-07,156.18820190429688,159.87070135676854,155.46830852482543,159.22464724001355,1996828
2008-03-10,153.880859375,157.6371979340078,153.2071127461668,156.18819541033383,2494168
2008-03-11,152.00738525390625,155.05307056864754,151.36133079320354,155.05307056864754,4043520
2008-03-12,152.01657104492188,156.89889782460486,149.56156701457186,154.86844149981587,1884412
2008-03-13,143.92247009277344,150.43838821239484,140.47069132470241,150.43838821239484,3408600
2008-03-14,148.38021850585938,150.0507394530387,138.44021553683226,143.97782415830554,2216056
2008-03-17,146.16513061523438,147.24497072786852,141.90117777968763,143.0548458917176,1958904
2008-03-18,150.93673706054688,152.98564750616512,142.13193812108608,145.82367677358184,3596080
2008-03-19,149.78305053710938,155.0530045701337,148.69398326039803,152.83796164770325,4361924
2008-03-24,152.04421997070312,154.5915167395416,149.7830306213785,149.7830306213785,3301984
2008-03-25,161.79042053222656,166.100520212165,154.1300640552301,155.05299857053086,2928896
2008-03-26,162.13192749023438,173.5117163738216,157.18499995751577,173.5117163738216,2171768
2008-03-27,157.36033630371094,161.69812856545548,155.25604108298674,160.95978094643513,6151152
2008-03-28,160.78440856933594,161.45815522555904,157.2680305617932,157.45261745212397,3633696
2008-03-31,149.5984649658203,160.7844273176928,147.11576874811772,160.7844273176928,4051860
2008-04-01,153.6409149169922,157.43418505113183,149.51540185383797,151.36127101252734,2086728
2008-04-02,157.1295623779297,160.40597909711707,156.76038866309167,156.89882880615593,1428844
2008-04-03,163.43325805664062,164.65152718173792,156.8988767987413,156.8988767987413,3287172
2008-04-04,161.12596130371094,164.26393961228268,158.754012116573,163.5440459643869,2020844
2008-04-07,166.88499450683594,169.83838460108836,162.10420105153827,165.2052583972455,3659528
2008-04-08,163.79318237304688,167.42031949035177,161.5135386483548,167.05114568772697,4055352
2008-04-09,161.74432373046875,164.6515683510164,160.40606827021665,162.43652483059915,1482600
2008-04-10,166.04519653320312,169.75540116481304,161.882762865574,162.43652374196708,2925932
2008-04-11,167.60496520996094,170.74294363349543,164.8823074601295,166.69125747455524,2189264
2008-04-15,179.81529235839844,181.81805526264444,162.51027440827363,170.18908320016058,5703772
